gender,marital_status,product_family,product_department,product_category,month_of_year,quarter,the_year,store_sales,store_cost,unit_sales,customer_count,fact_count
F,S,Drink,Beverages,Carbonated Beverages,4,Q2,1997,99.5600,38.7115,47.0000,15,15
F,S,Non-Consumable,Household,Cleaning Supplies,4,Q2,1997,144.5500,55.5406,74.0000,23,24
F,S,Food,Breakfast Foods,Breakfast Foods,4,Q2,1997,181.5200,75.7186,86.0000,28,28
F,S,Food,Canned Products,Fruit,4,Q2,1997,54.1300,24.0988,32.0000,10,10
F,S,Non-Consumable,Periodicals,Magazines,4,Q2,1997,111.1600,44.8671,60.0000,20,21
F,S,Food,Frozen Foods,Breakfast Foods,4,Q2,1997,152.6200,62.4205,116.0000,36,38
M,S,Food,Produce,Specialty,4,Q2,1997,172.3100,70.8086,84.0000,27,28
M,S,Food,Canned Products,Fruit,4,Q2,1997,62.3400,24.3939,34.0000,10,10
F,S,Drink,Beverages,Pure Juice Beverages,5,Q2,1997,128.3900,50.5940,57.0000,17,17
F,S,Food,Snack Foods,Snack Foods,5,Q2,1997,1419.9500,565.0589,619.0000,150,204
F,S,Non-Consumable,Household,Bathroom Products,5,Q2,1997,11.2800,4.4394,10.0000,4,4
F,S,Non-Consumable,Checkout,Miscellaneous,5,Q2,1997,65.1100,26.4665,31.0000,10,10
F,S,Food,Dairy,Dairy,5,Q2,1997,618.6500,255.6631,243.0000,71,79
F,M,Food,Frozen Foods,Frozen Entrees,5,Q2,1997,124.9200,48.1921,46.0000,14,15
F,M,Food,Deli,Meat,5,Q2,1997,342.4500,132.6880,173.0000,49,56
F,M,Food,Snack Foods,Snack Foods,5,Q2,1997,1310.4500,515.8902,599.0000,141,191
F,M,Non-Consumable,Health and Hygiene,Pain Relievers,5,Q2,1997,208.5200,80.5933,80.0000,26,27
F,M,Drink,Beverages,Hot Beverages,5,Q2,1997,206.9000,82.8787,98.0000,33,34
F,M,Food,Produce,Vegetables,5,Q2,1997,817.4200,334.7503,374.0000,100,127
M,S,Food,Snack Foods,Snack Foods,5,Q2,1997,1338.5100,531.1529,611.0000,149,198
M,S,Food,Baked Goods,Bread,5,Q2,1997,392.3400,160.3045,205.0000,60,66
M,S,Drink,Beverages,Carbonated Beverages,5,Q2,1997,190.9600,79.9455,94.0000,30,30
M,S,Non-Consumable,Health and Hygiene,Hygiene,5,Q2,1997,137.4000,50.7901,82.0000,27,27
M,S,Food,Baking Goods,Baking Goods,5,Q2,1997,426.3900,172.5546,197.0000,63,66
F,S,Food,Deli,Side Dishes,5,Q2,1997,94.9900,37.7841,46.0000,16,16
F,S,Food,Frozen Foods,Pizza,5,Q2,1997,54.5100,20.8383,32.0000,11,12
F,S,Food,Produce,Vegetables,5,Q2,1997,900.1700,359.8595,419.0000,111,140
M,M,Food,Produce,Fruit,5,Q2,1997,412.1600,169.9052,193.0000,59,67
M,M,Food,Baked Goods,Bread,5,Q2,1997,328.5500,130.2413,157.0000,47,52
M,M,Drink,Alcoholic Beverages,Beer and Wine,5,Q2,1997,210.5200,85.1931,105.0000,29,34
M,M,Food,Produce,Packaged Vegetables,5,Q2,1997,18.5800,6.9104,9.0000,4,4
M,S,Non-Consumable,Household,Electrical,5,Q2,1997,277.5400,111.1310,117.0000,39,42
M,M,Non-Consumable,Household,Plastic Products,5,Q2,1997,64.1200,27.1796,34.0000,12,12
M,M,Food,Produce,Vegetables,5,Q2,1997,914.0000,376.1665,418.0000,116,140
M,M,Food,Snack Foods,Snack Foods,5,Q2,1997,1103.7000,436.6443,501.0000,128,160
M,M,Food,Canned Foods,Canned Soup,5,Q2,1997,305.2900,125.4285,153.0000,45,50
F,M,Non-Consumable,Health and Hygiene,Bathroom Products,5,Q2,1997,263.4300,103.9582,134.0000,41,44
F,M,Food,Frozen Foods,Meat,5,Q2,1997,113.1700,42.7634,55.0000,19,19
F,M,Non-Consumable,Health and Hygiene,Cold Remedies,5,Q2,1997,32.1300,12.6450,17.0000,6,6
F,M,Food,Frozen Foods,Frozen Desserts,5,Q2,1997,301.3500,121.5641,145.0000,45,48
F,M,Food,Frozen Foods,Breakfast Foods,5,Q2,1997,199.0500,77.1372,130.0000,43,45
F,S,Food,Baking Goods,Baking Goods,5,Q2,1997,295.9800,119.1921,170.0000,50,57
F,S,Food,Frozen Foods,Breakfast Foods,5,Q2,1997,144.6800,57.5642,89.0000,27,29
F,S,Food,Baking Goods,Jams and Jellies,5,Q2,1997,448.8000,175.9809,237.0000,70,76
F,S,Food,Frozen Foods,Vegetables,5,Q2,1997,243.9500,98.4317,117.0000,36,38
M,S,Food,Baking Goods,Jams and Jellies,5,Q2,1997,493.7200,200.3467,264.0000,78,89
M,S,Non-Consumable,Carousel,Specialty,5,Q2,1997,28.6500,10.8883,17.0000,6,6
F,S,Food,Deli,Meat,5,Q2,1997,410.2100,162.1068,183.0000,56,58
F,S,Non-Consumable,Periodicals,Magazines,5,Q2,1997,227.2000,90.6718,103.0000,30,32
F,S,Drink,Alcoholic Beverages,Beer and Wine,5,Q2,1997,276.1700,106.0343,136.0000,43,44
F,S,Non-Consumable,Household,Electrical,5,Q2,1997,228.2100,88.5677,93.0000,29,33
F,S,Food,Meat,Meat,5,Q2,1997,96.8400,40.3461,38.0000,13,13
F,S,Food,Frozen Foods,Frozen Desserts,5,Q2,1997,223.2700,90.9833,125.0000,38,41
M,M,Non-Consumable,Household,Kitchen Products,5,Q2,1997,248.5700,100.0741,99.0000,31,32
M,M,Non-Consumable,Health and Hygiene,Bathroom Products,5,Q2,1997,247.0300,99.0180,117.0000,36,38
M,M,Food,Frozen Foods,Breakfast Foods,5,Q2,1997,141.9100,53.4455,74.0000,22,22
M,M,Food,Frozen Foods,Frozen Entrees,5,Q2,1997,151.1500,65.9804,61.0000,18,18
F,S,Drink,Beverages,Hot Beverages,5,Q2,1997,202.2200,80.2732,95.0000,29,29
F,S,Food,Snacks,Candy,5,Q2,1997,267.6000,104.8086,132.0000,40,41
F,S,Food,Canned Foods,Canned Tuna,5,Q2,1997,41.2400,16.8273,22.0000,7,8
M,S,Food,Produce,Fruit,5,Q2,1997,503.5600,199.6322,244.0000,74,82
M,S,Non-Consumable,Household,Hardware,5,Q2,1997,59.5200,24.6842,25.0000,8,8
M,S,Non-Consumable,Household,Paper Products,5,Q2,1997,373.9300,148.4675,166.0000,56,58
M,S,Food,Produce,Vegetables,5,Q2,1997,852.2500,336.2236,385.0000,108,124
M,S,Food,Produce,Specialty,5,Q2,1997,208.4300,87.2490,100.0000,31,34
F,S,Drink,Beverages,Drinks,5,Q2,1997,107.4300,43.6783,49.0000,15,15
M,S,Non-Consumable,Household,Bathroom Products,5,Q2,1997,44.3800,17.0144,25.0000,8,8
M,S,Food,Starchy Foods,Starchy Foods,5,Q2,1997,276.2100,117.1283,133.0000,43,44
M,S,Non-Consumable,Periodicals,Magazines,5,Q2,1997,177.8100,69.8300,83.0000,27,28
F,M,Non-Consumable,Household,Electrical,5,Q2,1997,260.4300,102.7785,112.0000,36,37
F,M,Drink,Beverages,Drinks,5,Q2,1997,150.3300,59.4799,57.0000,18,18
F,M,Food,Baked Goods,Bread,5,Q2,1997,280.4200,115.8846,136.0000,40,46
F,S,Food,Baked Goods,Bread,5,Q2,1997,243.3700,100.0771,134.0000,41,43
F,S,Non-Consumable,Health and Hygiene,Bathroom Products,5,Q2,1997,259.4200,112.6596,130.0000,38,42
F,S,Drink,Dairy,Dairy,5,Q2,1997,143.5600,53.2783,80.0000,26,26
M,M,Food,Dairy,Dairy,5,Q2,1997,562.6300,220.2874,238.0000,66,80
M,M,Non-Consumable,Household,Electrical,5,Q2,1997,334.3600,128.2912,146.0000,43,47
M,M,Non-Consumable,Health and Hygiene,Cold Remedies,5,Q2,1997,91.2400,36.1381,47.0000,14,15
M,M,Food,Baking Goods,Baking Goods,5,Q2,1997,372.1500,154.2245,186.0000,59,65
M,S,Food,Deli,Meat,5,Q2,1997,381.8300,149.3983,186.0000,54,57
F,M,Food,Baking Goods,Jams and Jellies,5,Q2,1997,451.8500,176.4572,245.0000,70,78
F,M,Food,Canned Foods,Vegetables,5,Q2,1997,271.2500,110.9731,120.0000,35,36
F,M,Food,Starchy Foods,Starchy Foods,5,Q2,1997,243.7800,99.9662,108.0000,32,34
F,S,Food,Produce,Vegetables,6,Q2,1997,1049.3800,417.7458,468.0000,114,146
F,S,Food,Frozen Foods,Frozen Entrees,6,Q2,1997,109.8800,43.0683,51.0000,17,17
F,S,Drink,Beverages,Pure Juice Beverages,6,Q2,1997,116.9600,50.9083,60.0000,20,20
F,S,Food,Deli,Side Dishes,6,Q2,1997,80.3100,32.2201,52.0000,17,18
M,S,Food,Snack Foods,Snack Foods,6,Q2,1997,1447.8500,571.7975,662.0000,151,213
M,S,Non-Consumable,Health and Hygiene,Bathroom Products,6,Q2,1997,313.9300,127.2000,144.0000,39,46
M,S,Non-Consumable,Household,Candles,6,Q2,1997,30.2200,11.5853,15.0000,6,6
M,S,Food,Snacks,Candy,6,Q2,1997,310.6900,124.2633,144.0000,42,47
M,S,Food,Meat,Meat,6,Q2,1997,92.2300,33.0752,40.0000,12,13
M,S,Non-Consumable,Household,Electrical,6,Q2,1997,305.8500,119.8400,130.0000,38,42
M,S,Drink,Beverages,Pure Juice Beverages,6,Q2,1997,101.0300,40.4535,54.0000,18,18
M,S,Food,Produce,Vegetables,6,Q2,1997,949.2300,372.9621,443.0000,114,145
F,M,Non-Consumable,Household,Plastic Products,6,Q2,1997,164.3700,70.6085,69.0000,18,20
F,M,Food,Produce,Fruit,6,Q2,1997,503.7200,203.8188,223.0000,62,72
F,M,Food,Baking Goods,Jams and Jellies,6,Q2,1997,499.4200,197.3563,242.0000,69,82
F,M,Food,Deli,Meat,6,Q2,1997,397.6300,158.5812,178.0000,55,58
F,M,Food,Baked Goods,Bread,6,Q2,1997,352.5500,136.5305,152.0000,46,49
F,M,Food,Produce,Vegetables,6,Q2,1997,877.8400,355.4564,395.0000,107,134
M,M,Food,Canned Foods,Canned Soup,6,Q2,1997,330.0600,132.9949,178.0000,57,60
M,M,Food,Produce,Vegetables,6,Q2,1997,906.3200,353.9358,437.0000,119,144
M,M,Non-Consumable,Health and Hygiene,Decongestants,6,Q2,1997,93.3100,38.7367,44.0000,13,13
M,S,Non-Consumable,Household,Paper Products,6,Q2,1997,247.2000,101.7255,121.0000,37,39
M,S,Non-Consumable,Health and Hygiene,Decongestants,6,Q2,1997,86.9400,33.7131,47.0000,16,16
M,S,Food,Produce,Fruit,6,Q2,1997,406.2100,164.6516,192.0000,60,67
M,M,Drink,Beverages,Pure Juice Beverages,6,Q2,1997,139.1500,55.3146,68.0000,21,21
M,M,Food,Snack Foods,Snack Foods,6,Q2,1997,1532.5000,615.6554,673.0000,155,212
M,M,Food,Deli,Meat,6,Q2,1997,490.2500,196.8939,225.0000,62,71
M,M,Non-Consumable,Periodicals,Magazines,6,Q2,1997,223.4900,90.8286,105.0000,32,35
F,S,Food,Baked Goods,Bread,6,Q2,1997,309.5200,123.4443,170.0000,51,57
F,S,Food,Dairy,Dairy,6,Q2,1997,650.8200,252.6620,280.0000,75,87
F,S,Food,Snack Foods,Snack Foods,6,Q2,1997,1344.7800,535.9364,592.0000,145,195
F,S,Food,Baking Goods,Baking Goods,6,Q2,1997,176.8400,73.1198,95.0000,34,35
F,S,Drink,Alcoholic Beverages,Beer and Wine,6,Q2,1997,300.1700,121.3511,141.0000,43,46
F,S,Non-Consumable,Health and Hygiene,Bathroom Products,6,Q2,1997,260.6600,107.6981,131.0000,35,41
M,S,Food,Dairy,Dairy,6,Q2,1997,488.5800,192.2440,209.0000,65,71
M,S,Food,Canned Foods,Canned Soup,6,Q2,1997,328.8600,132.1440,154.0000,46,48
M,S,Food,Baking Goods,Jams and Jellies,6,Q2,1997,406.3600,165.1151,207.0000,63,68
M,S,Food,Frozen Foods,Frozen Desserts,6,Q2,1997,291.3500,116.2862,150.0000,44,46
F,M,Food,Frozen Foods,Meat,6,Q2,1997,157.7400,65.4511,60.0000,18,19
F,M,Non-Consumable,Household,Electrical,6,Q2,1997,252.6100,105.5084,105.0000,36,37
F,M,Drink,Dairy,Dairy,6,Q2,1997,143.6800,57.3881,71.0000,23,24
M,S,Drink,Alcoholic Beverages,Beer and Wine,6,Q2,1997,296.2800,116.6564,141.0000,41,47
M,S,Food,Canned Foods,Vegetables,6,Q2,1997,150.8000,59.4740,84.0000,26,29
M,S,Drink,Dairy,Dairy,6,Q2,1997,177.3300,71.6322,106.0000,33,34
M,S,Food,Deli,Side Dishes,6,Q2,1997,76.5800,32.3596,51.0000,17,17
F,M,Food,Produce,Specialty,6,Q2,1997,232.9600,90.7137,107.0000,31,32
F,M,Food,Frozen Foods,Breakfast Foods,6,Q2,1997,96.3200,35.1463,60.0000,20,21
M,S,Food,Produce,Specialty,6,Q2,1997,210.5000,85.1172,96.0000,31,32
F,M,Food,Snack Foods,Snack Foods,6,Q2,1997,1356.4900,547.1247,591.0000,148,190
F,M,Drink,Alcoholic Beverages,Beer and Wine,6,Q2,1997,318.2100,118.9886,141.0000,43,45
F,M,Food,Baking Goods,Baking Goods,6,Q2,1997,274.9300,105.8640,148.0000,46,49
F,M,Food,Dairy,Dairy,6,Q2,1997,546.0200,219.6544,238.0000,73,81
M,M,Food,Baking Goods,Jams and Jellies,6,Q2,1997,495.8800,193.5381,253.0000,72,84
M,M,Food,Dairy,Dairy,6,Q2,1997,616.6800,240.3473,266.0000,79,88
M,M,Non-Consumable,Health and Hygiene,Hygiene,6,Q2,1997,134.5900,53.2848,79.0000,25,26
M,M,Food,Frozen Foods,Vegetables,6,Q2,1997,269.1200,102.6667,122.0000,39,40
F,S,Food,Produce,Fruit,6,Q2,1997,603.6400,245.4389,255.0000,65,82
F,S,Non-Consumable,Household,Paper Products,6,Q2,1997,263.0600,104.2947,123.0000,38,40
F,S,Food,Deli,Meat,6,Q2,1997,493.2600,200.3509,226.0000,66,70
F,S,Non-Consumable,Checkout,Hardware,6,Q2,1997,29.3300,13.3203,14.0000,6,6
M,M,Food,Produce,Fruit,6,Q2,1997,676.3600,267.1939,288.0000,83,96
F,S,Drink,Dairy,Dairy,6,Q2,1997,120.2600,47.2577,59.0000,20,20
F,S,Food,Frozen Foods,Vegetables,6,Q2,1997,289.1500,113.6038,149.0000,43,49
F,S,Food,Frozen Foods,Frozen Desserts,6,Q2,1997,201.8700,81.3194,111.0000,38,38
F,S,Non-Consumable,Periodicals,Magazines,6,Q2,1997,200.3600,80.2132,100.0000,33,35
M,S,Drink,Alcoholic Beverages,Beer and Wine,7,Q3,1997,364.5300,140.4027,168.0000,48,50
M,S,Food,Snack Foods,Snack Foods,7,Q3,1997,1667.4000,666.1697,732.0000,170,244
M,S,Food,Frozen Foods,Vegetables,7,Q3,1997,390.0900,149.6653,182.0000,53,60
M,M,Non-Consumable,Health and Hygiene,Bathroom Products,7,Q3,1997,281.2900,109.7007,144.0000,45,47
M,S,Food,Dairy,Dairy,7,Q3,1997,687.7400,279.7657,284.0000,81,95
M,S,Food,Canned Foods,Vegetables,7,Q3,1997,238.2000,96.1405,111.0000,35,37
M,S,Food,Canned Foods,Canned Soup,7,Q3,1997,388.2500,154.5356,191.0000,56,60
M,S,Non-Consumable,Health and Hygiene,Pain Relievers,7,Q3,1997,226.6000,91.7511,96.0000,32,33
M,S,Food,Canned Products,Fruit,7,Q3,1997,86.2200,34.4030,49.0000,16,16
M,S,Non-Consumable,Health and Hygiene,Hygiene,7,Q3,1997,165.2900,67.0627,103.0000,32,35
M,S,Drink,Dairy,Dairy,7,Q3,1997,129.1400,53.5687,93.0000,28,32
M,S,Non-Consumable,Household,Bathroom Products,7,Q3,1997,11.8400,4.5252,8.0000,4,4
F,M,Non-Consumable,Periodicals,Magazines,7,Q3,1997,268.6900,107.1503,119.0000,36,40
F,M,Food,Snack Foods,Snack Foods,7,Q3,1997,1524.4500,594.3505,693.0000,159,230
F,M,Food,Canned Products,Fruit,7,Q3,1997,60.4000,24.7108,40.0000,12,12
F,S,Food,Snack Foods,Snack Foods,7,Q3,1997,1656.8600,663.2574,714.0000,166,230
F,S,Non-Consumable,Periodicals,Magazines,7,Q3,1997,217.2800,86.3349,101.0000,32,33
F,S,Non-Consumable,Household,Paper Products,7,Q3,1997,370.8300,145.7457,162.0000,48,54
F,S,Food,Frozen Foods,Frozen Entrees,7,Q3,1997,104.9200,41.3157,38.0000,15,15
F,S,Non-Consumable,Household,Candles,7,Q3,1997,43.2100,16.6934,25.0000,8,8
F,S,Food,Deli,Meat,7,Q3,1997,488.6900,193.5590,212.0000,59,69
F,M,Food,Baked Goods,Bread,7,Q3,1997,370.8600,149.6086,163.0000,45,49
F,M,Non-Consumable,Health and Hygiene,Pain Relievers,7,Q3,1997,189.6100,72.6910,79.0000,24,25
F,M,Food,Dairy,Dairy,7,Q3,1997,803.0200,323.0628,335.0000,87,106
F,M,Food,Baking Goods,Jams and Jellies,7,Q3,1997,509.1300,198.8117,277.0000,82,95
M,M,Food,Baking Goods,Jams and Jellies,7,Q3,1997,510.2400,199.3137,259.0000,73,84
M,M,Drink,Alcoholic Beverages,Beer and Wine,7,Q3,1997,293.1600,118.0153,141.0000,42,43
M,M,Food,Starchy Foods,Starchy Foods,7,Q3,1997,239.3800,95.8024,112.0000,34,37
M,M,Food,Snack Foods,Snack Foods,7,Q3,1997,1493.3000,596.8487,692.0000,162,220
M,M,Food,Baked Goods,Bread,7,Q3,1997,387.7000,160.3305,195.0000,58,64
M,M,Food,Frozen Foods,Frozen Desserts,7,Q3,1997,250.9500,100.4200,123.0000,37,40
M,M,Food,Baking Goods,Baking Goods,7,Q3,1997,279.5200,106.4932,164.0000,48,53
M,S,Non-Consumable,Household,Electrical,7,Q3,1997,379.7900,150.1268,167.0000,54,57
M,S,Food,Frozen Foods,Breakfast Foods,7,Q3,1997,240.4100,96.1260,140.0000,43,45
F,S,Food,Produce,Fruit,7,Q3,1997,436.0200,175.1438,200.0000,56,66
F,S,Food,Baking Goods,Baking Goods,7,Q3,1997,335.4200,131.6483,177.0000,58,61
F,S,Non-Consumable,Health and Hygiene,Decongestants,7,Q3,1997,83.5600,33.0233,43.0000,15,15
F,S,Food,Produce,Specialty,7,Q3,1997,198.8700,81.4452,96.0000,29,32
F,S,Food,Baked Goods,Bread,7,Q3,1997,370.3600,143.0379,170.0000,49,55
M,M,Food,Deli,Meat,7,Q3,1997,429.3600,170.5521,207.0000,60,64
M,M,Drink,Beverages,Drinks,7,Q3,1997,92.4700,39.5778,38.0000,11,12
M,M,Non-Consumable,Household,Plastic Products,7,Q3,1997,160.9700,64.2434,64.0000,20,20
M,M,Non-Consumable,Household,Paper Products,7,Q3,1997,381.5900,155.1707,175.0000,54,57
M,M,Non-Consumable,Household,Kitchen Products,7,Q3,1997,242.2300,98.0750,96.0000,32,32
M,S,Non-Consumable,Periodicals,Magazines,7,Q3,1997,154.2000,59.9470,66.0000,21,21
M,S,Food,Produce,Fruit,7,Q3,1997,556.1600,223.4598,241.0000,66,79
M,S,Non-Consumable,Health and Hygiene,Cold Remedies,7,Q3,1997,77.3000,31.3853,41.0000,14,14
F,M,Drink,Alcoholic Beverages,Beer and Wine,7,Q3,1997,333.9600,130.7357,169.0000,46,53
F,M,Food,Frozen Foods,Pizza,7,Q3,1997,124.8100,50.1099,76.0000,26,26
F,S,Drink,Beverages,Pure Juice Beverages,7,Q3,1997,151.4200,60.6083,74.0000,24,24
F,S,Non-Consumable,Household,Cleaning Supplies,7,Q3,1997,200.2700,80.9969,101.0000,31,33
F,S,Food,Dairy,Dairy,7,Q3,1997,875.2400,347.8442,364.0000,96,118
F,S,Food,Deli,Side Dishes,7,Q3,1997,63.5200,25.6875,35.0000,13,14
F,S,Non-Consumable,Household,Bathroom Products,7,Q3,1997,45.5800,18.8751,28.0000,9,9
F,S,Non-Consumable,Health and Hygiene,Hygiene,7,Q3,1997,94.0200,39.8337,53.0000,18,18
F,M,Food,Produce,Fruit,7,Q3,1997,630.8100,254.2664,291.0000,79,91
F,M,Non-Consumable,Household,Paper Products,7,Q3,1997,373.2400,151.4799,161.0000,47,53
F,S,Food,Canned Products,Fruit,7,Q3,1997,69.5300,27.9492,44.0000,14,14
F,S,Food,Frozen Foods,Breakfast Foods,7,Q3,1997,167.5500,68.7233,97.0000,30,32
F,M,Food,Meat,Meat,7,Q3,1997,92.1600,37.9486,46.0000,13,13
F,M,Non-Consumable,Household,Kitchen Products,7,Q3,1997,182.5800,75.3337,79.0000,26,26
M,S,Food,Baking Goods,Jams and Jellies,7,Q3,1997,506.7900,201.5775,269.0000,79,85
M,S,Non-Consumable,Household,Kitchen Products,7,Q3,1997,288.2700,117.2845,143.0000,43,47
F,S,Food,Baking Goods,Jams and Jellies,7,Q3,1997,489.8500,194.2088,249.0000,81,84
F,S,Non-Consumable,Household,Electrical,7,Q3,1997,256.9200,102.1898,101.0000,35,36
F,M,Food,Deli,Side Dishes,7,Q3,1997,96.8100,38.4154,54.0000,18,18
F,S,Food,Canned Foods,Canned Tuna,7,Q3,1997,49.7200,19.2348,23.0000,8,8
F,S,Food,Canned Foods,Canned Soup,7,Q3,1997,316.4200,125.6004,160.0000,43,51
F,S,Non-Consumable,Checkout,Hardware,7,Q3,1997,23.0400,9.4244,15.0000,6,6
F,S,Food,Breakfast Foods,Breakfast Foods,7,Q3,1997,136.0900,52.5262,58.0000,18,19
F,M,Food,Frozen Foods,Frozen Entrees,7,Q3,1997,114.7300,43.5003,49.0000,16,16
F,M,Food,Frozen Foods,Breakfast Foods,7,Q3,1997,175.8300,73.3938,95.0000,29,32
F,M,Food,Frozen Foods,Vegetables,7,Q3,1997,385.6200,148.6764,182.0000,56,61
M,M,Food,Canned Foods,Canned Soup,8,Q3,1997,336.1900,136.7469,180.0000,56,57
M,M,Drink,Dairy,Dairy,8,Q3,1997,91.9700,37.1281,52.0000,18,18
M,M,Food,Snacks,Candy,8,Q3,1997,275.0400,107.0423,133.0000,43,45
M,M,Food,Eggs,Eggs,8,Q3,1997,231.2700,90.7439,102.0000,32,35
F,S,Non-Consumable,Household,Cleaning Supplies,8,Q3,1997,117.5700,46.8290,56.0000,18,19
F,S,Food,Frozen Foods,Pizza,8,Q3,1997,99.6200,39.5274,57.0000,20,20
F,S,Food,Snack Foods,Snack Foods,8,Q3,1997,1255.5200,489.2644,585.0000,133,189
F,S,Food,Baking Goods,Jams and Jellies,8,Q3,1997,466.3200,188.4651,245.0000,67,79
M,S,Food,Baking Goods,Baking Goods,8,Q3,1997,257.8600,103.3747,159.0000,45,48
M,S,Food,Baked Goods,Bread,8,Q3,1997,364.9900,143.1131,169.0000,53,58
M,S,Food,Produce,Fruit,8,Q3,1997,401.6600,159.4039,189.0000,53,59
M,S,Non-Consumable,Health and Hygiene,Decongestants,8,Q3,1997,72.8700,25.9851,42.0000,12,14
M,S,Non-Consumable,Health and Hygiene,Bathroom Products,8,Q3,1997,166.6800,67.3682,79.0000,26,27
M,S,Food,Snack Foods,Snack Foods,8,Q3,1997,1481.8700,599.1296,669.0000,160,210
M,S,Non-Consumable,Household,Cleaning Supplies,8,Q3,1997,189.6200,73.8813,83.0000,27,28
F,S,Drink,Beverages,Carbonated Beverages,8,Q3,1997,129.2900,50.7997,69.0000,21,23
F,S,Food,Dairy,Dairy,8,Q3,1997,600.6800,240.3192,257.0000,72,83
F,S,Food,Breakfast Foods,Breakfast Foods,8,Q3,1997,199.9800,75.9789,93.0000,30,31
M,M,Food,Dairy,Dairy,8,Q3,1997,571.1600,228.9315,231.0000,64,78
M,M,Food,Baking Goods,Jams and Jellies,8,Q3,1997,572.5400,232.0152,307.0000,84,104
M,S,Food,Breakfast Foods,Breakfast Foods,8,Q3,1997,156.9000,61.2387,69.0000,21,21
M,S,Food,Frozen Foods,Frozen Entrees,8,Q3,1997,150.5300,59.0286,60.0000,20,20
M,S,Non-Consumable,Household,Kitchen Products,8,Q3,1997,176.3400,69.4062,82.0000,25,26
F,M,Non-Consumable,Household,Paper Products,8,Q3,1997,282.8100,114.2049,118.0000,39,39
F,M,Non-Consumable,Health and Hygiene,Bathroom Products,8,Q3,1997,181.7900,73.4765,95.0000,29,33
F,M,Drink,Dairy,Dairy,8,Q3,1997,144.9700,58.8686,89.0000,26,27
F,M,Food,Dairy,Dairy,8,Q3,1997,528.2000,212.8027,219.0000,69,75
F,M,Food,Snacks,Candy,8,Q3,1997,362.3900,144.3541,174.0000,52,56
F,S,Food,Produce,Vegetables,8,Q3,1997,857.6000,344.3569,380.0000,101,121
F,S,Non-Consumable,Health and Hygiene,Hygiene,8,Q3,1997,100.6300,36.8196,60.0000,19,19
F,S,Non-Consumable,Household,Electrical,8,Q3,1997,287.4500,117.5819,123.0000,39,42
F,S,Non-Consumable,Household,Kitchen Products,8,Q3,1997,195.0900,80.4576,99.0000,32,33
F,S,Food,Produce,Specialty,8,Q3,1997,182.1500,71.9995,91.0000,30,30
M,M,Food,Meat,Meat,8,Q3,1997,94.3200,39.5606,37.0000,13,13
M,M,Food,Baking Goods,Baking Goods,8,Q3,1997,322.4200,129.0067,180.0000,54,59
M,M,Food,Snack Foods,Snack Foods,8,Q3,1997,1478.5700,592.4497,677.0000,160,217
M,M,Food,Deli,Meat,8,Q3,1997,356.5900,137.1155,160.0000,42,49
M,M,Food,Baked Goods,Bread,8,Q3,1997,469.7900,186.0684,214.0000,65,71
M,M,Non-Consumable,Household,Bathroom Products,8,Q3,1997,31.1100,11.4296,20.0000,8,8
M,S,Food,Dairy,Dairy,8,Q3,1997,667.7700,261.3401,276.0000,79,93
M,M,Non-Consumable,Periodicals,Magazines,8,Q3,1997,263.5200,107.0427,110.0000,37,38
M,M,Food,Produce,Fruit,8,Q3,1997,585.4500,228.5095,272.0000,72,89
M,M,Food,Produce,Vegetables,8,Q3,1997,1004.8100,408.9115,450.0000,110,145
M,M,Food,Frozen Foods,Pizza,8,Q3,1997,128.8700,52.1677,72.0000,23,23
M,M,Non-Consumable,Household,Electrical,8,Q3,1997,416.8400,167.5416,182.0000,51,58
M,M,Non-Consumable,Health and Hygiene,Bathroom Products,8,Q3,1997,315.4500,126.2742,156.0000,43,48
M,M,Drink,Beverages,Carbonated Beverages,8,Q3,1997,149.3600,61.7995,81.0000,24,26
F,M,Food,Baking Goods,Jams and Jellies,8,Q3,1997,491.9800,203.4817,226.0000,65,71
F,M,Food,Snack Foods,Snack Foods,8,Q3,1997,1372.4800,554.5195,611.0000,147,198
F,M,Food,Produce,Fruit,8,Q3,1997,590.4200,231.9667,251.0000,75,81
M,S,Food,Frozen Foods,Frozen Desserts,8,Q3,1997,290.4100,112.2931,136.0000,41,45
M,S,Food,Produce,Vegetables,8,Q3,1997,959.4000,379.8795,438.0000,118,145
M,S,Food,Produce,Specialty,8,Q3,1997,228.3200,89.3752,108.0000,37,37
M,S,Non-Consumable,Periodicals,Magazines,8,Q3,1997,189.9600,78.1474,84.0000,28,28
M,S,Food,Frozen Foods,Vegetables,8,Q3,1997,366.8400,146.0452,169.0000,53,57
M,S,Food,Frozen Foods,Breakfast Foods,8,Q3,1997,156.8900,60.2837,92.0000,31,32
F,M,Food,Canned Foods,Canned Clams,8,Q3,1997,74.8900,29.8395,37.0000,11,11
F,M,Food,Produce,Vegetables,8,Q3,1997,982.3300,385.7784,437.0000,108,139
F,M,Non-Consumable,Household,Cleaning Supplies,8,Q3,1997,108.8800,47.5409,54.0000,16,18
F,M,Food,Canned Foods,Canned Tuna,8,Q3,1997,67.8800,26.3372,38.0000,12,13
F,S,Food,Frozen Foods,Breakfast Foods,8,Q3,1997,169.3500,62.7335,91.0000,31,31
F,S,Food,Baking Goods,Baking Goods,8,Q3,1997,338.9300,136.7400,164.0000,53,54
